HHNR	ZPERS	AUSB	EINK	AUTOS	ZGDE
96000571800	1	0	9	0	96
96000591700	2	0	3	0	96
96000593500	2	0	5	2	96
96000604100	3	0	7	2	96
96000609200	2	0	13	2	96
96000613000	2	0	17	3	96
96000636100	1	0	5	1	96
96000668200	2	0	7	1	96
96000675100	5	0	5	2	96
96000690300	2	0	5	0	96
96000694500	1	0	19	2	96
96000707000	3	0	9	2	96
96000726800	1	0	9	2	96
97000005000	2	0	5	0	97
97000045100	2	0	15	2	97
97000061800	1	0	9	1	97
97000062400	1	0	11	1	97
97000122300	1	0	5	0	97
97000133000	1	0	15	1	97
97000134900	2	0	13	1	97
97000140400	2	0	7	1	97
97000155800	3	0	15	2	97
97000156000	2	0	7	1	97
97000157900	1	0	5	1	97
97000158400	2	0	11	1	97
97000225200	1	0	9	3	97
97000231300	5	0	13	3	97
97000260800	2	0	5	1	97
97000295200	2	0	5	2	97
98000010300	4	0	9	3	98
98000010301	4	0	7	1	66
98000021500	1	0	5	1	98
98000023500	1	0	7	1	98
99000002200	2	0	17	1	99
99000013500	2	0	9	1	99
99000015000	1	0	7	0	99
99000036700	1	0	3	1	99
99000049200	3	0	9	2	99
100000044800	5	0	11	0	100
100000067600	3	0	5	1	100
100000070600	3	0	13	1	100
100000076000	4	0	9	1	100
100000080900	3	0	11	1	100
101000009700	1	0	9	1	101
101000020700	4	0	5	2	101
101000035200	2	0	13	2	101
101000041000	1	0	7	0	101
101000055700	2	0	9	1	101
101000072600	2	0	13	2	101
101000081600	2	0	7	1	101
101000100600	4	0	15	2	101
101000112600	1	0	17	1	101
101000125800	1	0	19	3	101
102000003500	3	0	7	1	102
102000006500	4	0	9	2	102
102000010800	1	0	9	1	102
102000012300	1	0	5	1	102
102000022500	2	0	11	3	102
102000042800	2	0	5	2	102
111000018600	2	0	11	3	111
111000039400	4	0	15	2	111
111000050700	2	0	9	1	111
111000063300	2	0	15	3	111
111000065700	3	0	15	1	111
111000088700	2	0	11	1	111
111000089700	8	0	19	1	111
111000144600	1	0	5	1	111
111000159700	2	0	15	1	111
111000170500	4	0	11	3	111
111000188200	3	0	3	1	111
111000197700	1	0	9	0	111
111000200900	1	0	5	1	111
112000009600	4	0	19	3	112
112000023000	1	0	5	1	112
112000029200	4	0	13	1	112
112000032000	4	0	11	2	153
112000033500	4	0	19	1	112
112000035000	2	0	17	0	112
112000045300	1	0	5	2	112
112000061500	4	0	7	1	112
112000075100	3	0	7	0	112
112000087700	1	0	17	1	112
112000118900	4	0	9	1	112
112000120000	2	0	5	2	112
112000123500	2	0	7	1	112
112000130000	2	0	19	2	112
112000139900	5	0	19	1	112
112000144300	2	0	9	0	112
112000154000	2	0	5	0	112
112000162700	1	0	3	1	112
112000163400	4	0	11	2	112
112000191400	4	0	17	2	112
112000226300	1	0	3	0	112
112000261800	1	0	7	0	112
112000273100	2	0	9	1	112
113000013100	3	0	7	1	113
113000057600	4	0	13	1	113
113000067400	2	0	11	1	113
113000069900	4	0	11	2	113
113000072200	2	0	13	1	113
113000095800	1	0	9	1	113
113000114300	2	0	5	1	113
113000124300	3	0	11	0	113
113000149600	1	0	5	2	113
113000166800	1	0	9	1	113
113000175800	3	0	13	2	113
113000177700	2	0	5	2	113
113000180000	3	0	9	1	113
113000182800	4	0	7	2	113
113000192500	2	0	11	3	113
113000193700	2	0	7	3	113
113000194500	1	0	7	2	113
113000199700	4	0	9	1	113
113000205200	1	0	15	2	113
113000216300	3	0	13	2	113
113000232800	2	0	7	1	113
113000243600	1	0	7	1	118
113000243601	1	0	13	1	261
113000247200	2	0	15	1	113
113000255500	1	0	7	1	113
113000262000	3	0	5	0	113
113000264200	1	0	3	1	113
113000271200	1	0	11	2	113
114000009600	2	0	5	1	114
114000012400	5	0	11	1	114
114000017500	4	0	9	2	114
114000027800	2	0	7	1	114
114000040100	3	0	11	2	114
114000043000	1	0	11	1	114
114000043600	2	0	5	0	114
114000059400	1	0	5	1	114
114000061600	1	0	15	2	114
114000062900	2	0	13	2	114
114000066100	2	0	13	2	114
114000066400	1	0	5	0	114
114000072700	2	0	15	1	114
114000081900	2	0	9	2	114
114000083700	4	0	7	1	114
115000027100	1	0	7	1	115
115000027400	3	0	5	1	115
115000031100	4	0	7	1	115
115000035700	3	0	15	2	115
115000052900	4	0	7	1	115
115000057500	4	0	13	2	115
115000142800	2	0	9	1	115
115000146700	2	0	11	1	115
115000167900	2	0	17	2	115
115000175300	1	0	11	1	115
115000177400	2	0	3	2	115
115000187500	2	0	13	2	115
115000197400	2	0	9	1	115
115000213900	1	0	15	1	115
115000218700	5	0	7	1	115
115000241000	4	0	11	1	115
115000253200	1	0	5	0	115
115000254300	3	0	9	3	115
115000260200	1	0	13	1	115
115000273700	1	0	15	1	115
115000284500	3	0	19	3	115
115000314000	1	0	5	1	115
115000331800	2	0	11	2	115
115000336100	1	0	11	2	115
115000340800	4	0	7	0	115
115000356000	5	0	19	1	115
115000361900	5	0	7	1	115
115000383200	1	0	5	1	115
115000400500	2	0	5	1	115
116000006700	2	0	13	1	116
116000014800	5	0	13	0	116
116000018600	3	0	5	2	116
116000021000	1	0	11	1	116
116000032900	2	0	11	1	116
116000046600	3	0	3	1	116
116000055800	3	0	7	1	116
116000067200	4	0	19	3	116
116000070500	1	0	3	2	116
116000076300	5	0	5	1	116
116000080000	2	0	9	0	116
116000094400	1	0	5	0	116
116000109500	1	0	7	1	116
116000122800	1	0	9	1	116
117000002600	3	0	11	2	117
117000021500	3	0	13	2	117
117000044000	2	0	11	3	117
117000048600	3	0	15	1	117
117000050100	1	0	5	1	117
117000060600	2	0	7	2	117
117000087500	1	0	9	1	117
117000094700	1	0	11	1	117
117000101700	1	0	9	1	117
117000128400	1	0	11	1	117
117000149500	2	0	7	1	117
117000152600	3	0	19	1	117
117000177800	2	0	19	3	117
117000196800	2	0	7	1	117
117000199900	1	0	13	2	117
117000204500	1	0	3	0	117
117000214400	1	0	5	0	117
117000214700	5	0	19	3	117
117000222300	1	0	7	0	117
117000222301	1	0	7	1	261
117000234000	4	0	5	1	117
117000254200	2	0	5	2	117
117000301000	4	0	9	3	117
117000307300	4	0	9	1	117
117000310600	1	0	5	1	117
117000318900	1	0	5	0	117
117000320800	5	0	7	1	117
117000322500	2	0	7	1	117
117000332500	6	0	13	2	117
117000350600	1	0	5	1	117
117000364600	1	0	7	0	117
117000380800	1	0	11	2	117
117000411900	2	0	7	2	117
117000414100	3	0	19	1	117
117000418200	2	0	5	2	117
117000422500	2	0	11	3	117
117000435500	3	0	9	2	117
118000010500	6	0	5	1	118
118000015900	4	0	9	2	118
118000027700	1	0	9	1	118
118000032200	2	0	7	3	118
118000056900	3	0	7	3	118
118000070500	1	0	7	1	118
118000073800	2	0	7	1	118
118000081400	4	0	19	2	118
118000083700	1	0	5	0	118
118000099000	1	0	13	1	118
118000102200	2	0	5	0	118
118000109400	1	0	5	1	118
118000118000	2	0	17	1	118
118000123900	1	0	5	1	113
118000138200	2	0	9	2	118
118000144900	4	0	7	2	118
118000151300	2	0	9	2	118
118000154900	1	0	11	2	118
118000162200	2	0	7	1	118
118000162400	2	0	11	2	118
118000188100	1	0	13	2	118
118000188700	4	0	11	2	118
118000197300	2	0	17	3	118
118000210800	1	0	13	0	118
118000213000	6	0	11	1	118
118000213700	2	0	9	2	118
118000213701	2	0	9	0	261
118000224900	2	0	7	1	118
118000236700	3	0	13	2	118
118000244600	2	0	5	1	118
118000259500	6	0	7	2	118
118000259501	1	0	15	1	3661
118000272300	1	0	9	2	118
118000293100	4	0	5	2	118
118000295700	1	0	5	0	118
118000317100	2	0	7	1	118
118000331200	2	0	5	2	118
118000353900	3	0	13	2	118
118000401700	4	0	9	2	118
118000404900	4	0	19	2	118
118000409000	3	0	13	2	118
118000425600	4	0	9	2	118
118000452700	4	0	7	2	118
118000467100	2	0	7	0	118
118000474000	2	0	7	1	118
118000476900	2	0	7	3	118
118000515500	2	0	15	2	118
119000016900	2	0	13	1	119
119000034700	4	0	15	1	119
120000001500	1	0	3	0	120
120000016000	2	0	15	2	120
120000024600	2	0	7	1	120
120000032200	4	0	15	0	120
120000046900	1	0	15	1	120
120000054800	3	0	15	1	120
120000064900	1	0	7	1	120
120000071600	2	0	13	2	120
120000084000	1	0	11	2	120
120000094700	1	0	11	1	120
120000096700	2	0	7	0	120
120000108300	2	0	7	1	120
120000118900	2	0	9	1	120
120000137200	3	0	7	2	120
120000149000	1	0	9	2	120
120000166100	1	0	9	0	120
120000168000	1	0	11	1	120
120000216000	2	0	15	2	120
120000223400	2	0	13	1	120
120000229400	3	0	7	1	120
120000238200	3	0	11	1	120
120000247800	1	0	5	1	120
120000261200	4	0	13	1	120
120000268100	2	0	13	3	120
120000281000	2	0	3	0	120
120000286400	3	0	7	0	120
120000306600	4	0	17	1	120
120000311200	2	0	13	1	120
120000322401	2	0	5	2	4045
120000331500	2	0	7	2	120
120000339900	1	0	5	1	120
120000355900	2	0	7	2	120
120000367300	1	0	15	2	120
120000383200	1	0	9	1	120
121000015200	2	0	5	2	121
121000039900	4	0	17	2	121
121000039901	1	0	7	2	549
121000067900	1	0	11	2	121
121000079800	2	0	7	2	121
121000090600	1	0	5	1	121
121000110800	4	0	9	1	121
121000110900	3	0	7	1	121
121000118300	3	0	5	2	121
121000138000	1	0	3	1	121
121000139100	2	0	5	0	121
121000146400	4	0	7	1	121
121000189800	4	0	17	1	121
121000193600	3	0	7	2	121
121000202600	2	0	7	1	121
121000212400	2	0	7	0	121
121000219300	1	0	11	1	121
121000228400	2	0	5	1	121
121000230800	2	0	3	2	121
121000233700	4	0	11	1	121
121000237600	4	0	17	1	121
121000262800	2	0	13	2	121
121000274000	4	0	9	0	121
121000274900	2	0	5	1	121
121000286800	4	0	17	1	121
121000290100	3	0	11	2	121
121000290400	2	0	11	1	121
121000299100	4	0	15	3	121
121000302200	2	0	9	1	121
121000306100	1	0	7	0	121
121000310000	2	0	7	1	121
121000329700	3	0	7	1	121
121000340700	3	0	9	2	121
121000342300	4	0	9	1	121
121000370200	4	0	7	2	121
121000389300	4	0	11	3	121
121000430200	1	0	11	1	121
121000469000	1	0	5	0	121
121000492400	2	0	5	0	121
121000499700	2	0	17	2	121
121000505100	1	0	13	3	121
121000510300	2	0	15	3	121
121000510400	2	0	11	2	121
121000512300	5	0	5	1	121
121000532500	2	0	3	1	121
121000548800	1	0	9	1	121
121000548801	1	0	9	1	191
121000573400	1	0	7	0	121
121000577700	1	0	9	1	121
121000592800	1	0	5	0	121
121000609000	1	0	13	2	121
121000610100	2	0	15	1	121
121000628600	1	0	9	1	121
121000635200	1	0	3	0	121
121000651500	2	0	9	0	121
121000666300	2	0	5	1	121
121000671700	1	0	5	0	121
121000736300	4	0	11	2	121
121000744900	5	0	7	1	121
121000767800	3	0	7	1	121
121000772300	1	0	7	0	121
121000783900	2	0	7	2	121
121000792800	2	0	13	3	121
121000817600	1	0	13	1	121
121000821900	2	0	11	2	121
121000845000	4	0	7	1	121
121000848100	2	0	9	1	121
121000849000	2	0	19	2	121
121000891000	1	0	5	0	121
121000902200	6	0	7	3	121
121000913600	1	0	19	3	121
121000915300	1	0	7	0	121
121000916700	1	0	7	1	121
121000941200	1	0	11	3	121
121000942200	1	0	9	1	121
121000943900	1	0	7	1	121
121000958600	2	0	15	3	121
121000967700	1	0	3	2	121
121000987900	3	0	11	1	121
131000015900	5	0	9	2	131
131000020500	4	0	11	1	131
131000048900	2	0	5	0	131
131000049000	4	0	9	2	131
131000075800	1	0	7	0	131
131000085500	2	0	9	1	131
131000107500	5	0	9	2	131
131000113900	1	0	7	2	131
131000124300	4	0	9	2	131
131000126000	1	0	9	3	131
131000131700	3	0	5	0	131
131000137600	4	0	9	2	131
131000141200	1	0	11	1	131
131000152100	5	0	19	0	131
131000190600	3	0	11	2	131
131000246100	2	0	7	1	131
131000248100	2	0	11	1	131
131000248800	3	0	9	1	131
131000250100	4	0	11	1	131
131000262800	2	0	17	2	131
131000272400	5	0	9	1	131
131000305700	2	0	7	1	131
131000307400	2	0	19	3	131
131000367100	1	0	13	2	131
131000380400	5	0	17	1	131
131000390700	1	0	15	1	131
131000395300	2	0	15	3	131
131000409100	2	0	7	2	131
131000420600	1	0	11	0	131
131000431100	2	0	17	1	131
131000431400	1	0	5	2	131
131000437800	2	0	9	1	131
131000448700	4	0	19	1	131
131000451400	2	0	5	1	131
131000455800	4	0	9	1	131
131000466800	1	0	5	1	131
131000473300	1	0	19	2	131
131000493300	2	0	3	1	131
131000501100	2	0	7	0	131
131000511600	2	0	7	1	131
131000514200	1	0	9	1	131
131000517900	1	0	5	0	131
131000525100	1	0	13	0	131
131000530400	5	0	7	1	131
131000548500	2	0	7	1	131
131000553900	1	0	3	0	131
131000571100	2	0	13	1	131
131000571700	1	0	11	1	131
131000584000	2	0	11	3	131
131000586700	2	0	3	1	136
131000649500	1	0	5	1	131
131000657900	2	0	9	2	131
131000662500	1	0	7	0	131
131000678900	1	0	11	2	131
131000679100	1	0	7	1	131
131000693300	2	0	13	2	131
131000695400	1	0	5	1	131
131000695900	1	0	9	1	131
131000710200	1	0	5	1	131
131000725100	1	0	7	1	131
131000755200	2	0	5	1	131
131000766400	2	0	5	2	131
131000793100	1	0	5	0	131
131000806200	1	0	7	1	135
131000809600	1	0	7	3	131
131000815100	2	0	3	1	131
131000831300	1	0	13	1	131
132000009300	4	0	9	2	132
132000019600	2	0	13	1	132
132000058100	5	0	9	2	132
132000084300	1	0	5	1	132
133000003300	2	0	9	2	133
133000006900	4	0	7	1	133
133000011700	2	0	7	1	133
133000020300	1	0	5	1	133
133000024100	4	0	7	2	133
133000061300	5	0	9	2	9050
133000064800	4	0	3	2	133
133000066100	4	0	13	2	133
133000100000	1	0	5	1	133
133000101200	2	0	19	1	133
133000102800	1	0	11	2	133
133000109200	4	0	15	1	133
133000127500	3	0	11	1	133
133000145100	3	0	17	2	133
133000152400	1	0	7	0	133
133000201900	2	0	9	3	133
133000267300	4	0	9	1	133
133000273300	2	0	9	1	133
133000279800	4	0	5	3	133
133000302800	1	0	11	2	133
133000304300	1	0	5	0	133
133000306200	3	0	7	0	133
133000321000	1	0	7	1	133
133000326900	3	0	5	0	133
133000328700	3	0	5	0	133
133000332300	1	0	7	1	133
133000339400	6	0	11	1	133
133000343400	3	0	13	1	133
133000359100	1	0	5	1	133
133000377400	6	0	13	2	133
133000393300	2	0	5	1	133
133000413900	2	0	7	2	133
133000413901	2	0	7	1	4198
133000446800	1	0	15	2	133
133000453700	1	0	19	1	133
133000456600	2	0	7	2	9050
133000488300	1	0	5	0	133
133000488301	1	0	5	1	132
133000493900	1	0	9	0	133
133000502500	2	0	5	2	133
133000536100	2	0	9	2	133
133000566900	2	0	19	2	133
133000568000	1	0	9	2	137
133000613300	2	0	7	1	133
133000624200	3	0	7	0	133
133000624600	4	0	7	1	133
133000627900	1	0	5	0	133
133000629900	1	0	5	0	133
133000680600	1	0	5	1	133
133000681800	4	0	17	2	133
133000683800	1	0	7	1	133
133000694100	1	0	13	1	133
133000719500	3	0	11	2	133
133000738400	4	0	11	2	133
133000744800	2	0	15	2	133
133000755400	4	0	11	2	133
133000761100	2	0	11	1	133
133000781000	4	0	11	3	133
133000789600	4	0	9	2	133
133000790900	2	0	7	1	133
133000796600	1	0	11	1	133
133000797900	2	0	7	1	133
133000828600	2	0	7	0	133
133000828601	2	0	13	3	230
133000849000	3	0	13	1	133
134000010400	2	0	19	1	134
134000025800	2	0	3	1	134
134000031400	6	0	11	1	134
135000016600	4	0	7	0	135
135000021400	1	0	9	1	135
135000024200	1	0	3	0	135
135000031200	2	0	9	1	135
135000045700	3	0	7	2	9050
135000049900	2	0	7	1	135
135000058200	2	0	11	1	131
135000072700	1	0	7	1	135
135000078900	1	0	7	1	135
135000081900	1	0	7	2	135
135000112700	2	0	7	2	135
135000113300	2	0	7	1	135
135000115700	2	0	19	0	135
135000125200	2	0	7	1	135
135000132200	1	0	9	1	135
135000139500	2	0	7	2	135
135000143900	2	0	9	2	135
135000150500	4	0	7	1	135
135000164200	1	0	17	2	135
135000166600	2	0	5	1	135
135000191800	3	0	7	1	135
135000194100	1	0	5	1	135
135000219400	1	0	5	0	135
135000226400	1	0	5	0	135
135000227800	2	0	5	1	135
135000256400	2	0	9	1	135
135000277800	3	0	9	1	135
135000283500	1	0	3	0	135
135000310900	3	0	13	2	135
135000314800	1	0	9	1	135
135000315800	1	0	3	0	135
135000321700	3	0	15	2	135
135000329700	2	0	11	0	135
135000349100	1	0	9	2	135
135000362200	4	0	11	1	135
135000366100	1	0	5	1	135
135000366101	1	0	5	0	9
135000369700	1	0	7	1	135
136000027700	3	0	9	2	136
136000038700	2	0	15	0	136
136000051000	2	0	7	1	136
136000071100	1	0	9	0	136
136000101500	2	0	9	2	136
136000101501	2	0	7	1	118
136000107600	4	0	7	2	136
136000127700	3	0	19	3	136
136000157700	1	0	9	2	136
136000169600	1	0	3	0	136
136000170900	1	0	7	1	136
136000179300	2	0	7	1	136
136000182700	2	0	7	2	136
136000183800	3	0	9	0	136
136000199400	1	0	5	1	136
136000214200	1	0	13	2	136
136000217300	2	0	7	1	136
136000222400	5	0	5	2	136
136000230000	2	0	7	0	136
136000243700	1	0	7	0	136
136000244400	2	0	5	0	136
136000249700	3	0	9	1	136
136000250100	2	0	17	0	136
136000253200	1	0	7	1	136
136000256200	1	0	7	1	136
136000270900	1	0	7	1	136
136000276400	2	0	11	0	136
136000281900	1	0	19	2	139
136000294100	1	0	15	2	136
136000308500	5	0	19	3	136
136000313900	2	0	5	3	136
137000012800	4	0	7	0	137
137000034200	2	0	7	1	137
137000040700	2	0	9	2	137
137000050800	1	0	17	1	133
137000059500	1	0	7	1	9050
137000072500	2	0	7	2	137
137000073800	2	0	3	0	137
137000075500	1	0	5	1	137
137000079800	2	0	7	0	137
137000085500	3	0	13	0	137
137000086300	1	0	11	0	137
137000086900	2	0	9	1	137
137000089000	1	0	5	0	137
137000092300	2	0	7	1	137
137000096200	1	0	7	1	137
137000101500	1	0	3	1	137
137000116200	2	0	5	0	137
137000126500	1	0	9	1	137
137000138700	2	0	9	0	141
137000156800	3	0	15	1	137
137000158600	5	0	9	1	137
137000173400	2	0	5	1	137
137000178900	4	0	15	1	137
137000178901	4	0	7	0	242
137000199600	1	0	5	0	137
137000200300	1	0	5	1	137
137000200301	1	0	5	0	158
137000220500	1	0	7	0	137
138000013900	1	0	7	1	138
138000015400	4	0	7	2	138
138000015600	2	0	9	2	138
138000039400	4	0	11	3	138
138000053500	3	0	9	1	138
138000059600	1	0	7	1	138
138000066500	1	0	11	1	138
138000069300	4	0	9	2	138
138000091100	2	0	9	2	138
138000140900	2	0	11	2	138
138000148600	1	0	9	1	138
138000181600	2	0	11	1	138
138000196100	3	0	9	2	138
138000233900	4	0	7	1	138
138000238600	2	0	9	1	138
138000248600	3	0	9	2	138
138000270900	5	0	13	1	138
138000279100	1	0	7	0	138
138000284600	1	0	5	0	138
138000290800	1	0	5	0	138
138000290801	1	0	5	0	1701
138000307400	1	0	19	3	138
138000316600	3	0	11	0	138
138000334000	2	0	17	0	138
138000335500	3	0	13	2	138
138000345200	5	0	9	3	138
138000349500	1	0	7	0	138
138000349800	5	0	13	1	138
138000351200	2	0	5	1	138
138000417700	1	0	11	1	138
138000441900	2	0	7	2	138
138000454900	1	0	7	0	138
138000463600	2	0	7	0	138
138000463601	2	0	5	0	131
138000481200	1	0	9	0	138
138000481800	1	0	17	1	138
138000494700	2	0	15	1	138
138000511800	4	0	13	1	138
138000514900	2	0	5	1	138
138000524600	2	0	7	3	138
138000529900	2	0	9	0	138
138000537500	3	0	5	1	138
138000538900	4	0	11	1	138
138000548600	3	0	7	2	138
139000002500	1	0	7	1	141
139000004800	5	0	11	1	139
139000021900	2	0	7	1	139
139000045100	2	0	7	1	139
139000045900	3	0	13	2	139
139000046200	1	0	5	1	139
139000050200	5	0	15	2	139
139000051700	1	0	5	2	139
139000071400	1	0	7	0	139
139000121100	1	0	7	0	139
139000138300	1	0	5	1	139
139000154800	2	0	11	1	139
139000161600	1	0	7	1	139
139000166200	4	0	13	3	139
139000197600	2	0	9	0	139
139000197601	1	0	7	1	1349
139000215300	1	0	7	1	9050
139000220200	3	0	9	1	141
140000013700	4	0	7	3	140
140000023100	2	0	11	0	140
140000039300	2	0	13	1	140
140000073900	4	0	11	1	140
140000077100	2	0	7	1	140
141000018300	2	0	11	1	141
141000040700	2	0	9	2	141
141000044100	1	0	15	2	141
141000066800	3	0	9	2	141
141000088400	1	0	17	1	141
141000093800	3	0	9	2	141
141000093801	3	0	11	2	3
141000130800	3	0	15	3	141
141000131400	5	0	13	2	141
141000132500	2	0	5	1	141
141000140400	4	0	13	2	141
141000166300	1	0	7	0	141
141000182400	2	0	19	1	141
141000190600	4	0	7	1	141
141000214700	1	0	11	1	141
141000224400	3	0	11	2	141
141000237800	2	0	7	2	141
141000242900	1	0	9	1	141
141000253900	1	0	7	1	141
141000258100	1	0	13	1	141
141000259700	1	0	7	2	141
141000285900	1	0	13	2	141
141000301400	2	0	13	1	141
141000305600	1	0	5	0	141
141000305900	2	0	13	1	141
141000309700	2	0	9	1	141
141000311500	1	0	5	0	141
141000318000	1	0	13	2	141
141000319400	2	0	9	1	141
141000345900	1	0	13	2	141
141000355100	1	0	3	0	141
141000357500	1	0	7	1	141
141000365500	1	0	7	1	141
141000367500	2	0	9	2	141
141000371100	1	0	5	1	141
141000394800	3	0	7	0	141
141000394801	3	0	3	0	4232
141000396400	1	0	5	0	141
141000400000	1	0	7	1	141
141000401600	2	0	19	1	141
141000428400	3	0	3	1	141
141000439600	1	0	5	0	141
141000446700	2	0	7	2	141
141000487100	3	0	13	1	141
141000504200	6	0	9	1	141
141000504201	1	0	15	1	2766
141000513300	1	0	5	1	141
141000513500	2	0	11	0	141
141000525400	1	0	5	1	141
141000525401	1	0	7	1	261
141000530500	2	0	11	1	141
141000532500	3	0	15	2	141
141000547500	2	0	11	2	141
141000555500	3	0	7	1	141
141000558500	1	0	7	1	141
141000599700	1	0	19	1	141
141000605700	2	0	7	1	141
141000613100	1	0	13	3	141
141000632500	2	0	15	2	141
141000643600	2	0	7	1	141
141000645700	2	0	9	0	141
141000646700	1	0	9	1	141
141000648600	1	0	7	1	141
141000651900	1	0	9	1	141
141000659200	3	0	5	0	141
141000659400	2	0	5	1	141
141000675700	1	0	7	1	141
141000702800	3	0	7	1	141
141000726800	4	0	7	1	141
141000727300	1	0	9	0	141
141000739800	1	0	9	1	141
141000751700	2	0	11	1	141
141000758800	2	0	7	2	141
141000782600	1	0	9	2	141
141000791100	6	0	13	1	141
141000812600	2	0	7	1	141
142000005900	1	0	5	2	142
142000020300	2	0	5	1	142
142000031200	4	0	9	2	142
142000073300	1	0	7	1	142
142000073500	3	0	7	2	142
142000078300	2	0	13	1	142
142000087400	1	0	5	0	142
142000091100	3	0	9	3	142
142000112700	3	0	19	2	142
142000124500	1	0	7	1	142
142000174700	1	0	11	1	142
142000174701	1	0	9	1	261
142000187800	2	0	11	1	142
142000198800	4	0	5	2	142
142000209100	3	0	15	0	9050
142000214500	1	0	5	1	138
142000228000	2	0	11	1	142
142000240000	3	0	3	2	142
142000256500	1	0	3	0	142
142000264300	2	0	13	2	9050
142000274200	1	0	7	1	142
142000276200	2	0	5	1	142
142000277800	1	0	5	0	142
142000292600	2	0	5	0	142
142000297800	1	0	15	1	142
142000313500	1	0	13	1	142
142000332000	2	0	9	1	142
142000333600	1	0	9	1	142
142000351900	3	0	7	1	142
142000358400	1	0	5	1	142
142000387801	1	0	9	0	62
142000397900	3	0	13	1	142
142000416400	4	0	15	3	142
142000421800	1	0	5	0	142
142000449200	1	0	7	1	142
142000478700	3	0	11	1	142
142000512300	2	0	15	2	142
142000513100	1	0	11	0	142
142000513200	5	0	9	1	142
142000527400	2	0	9	1	142
142000528100	2	0	5	1	142
142000542800	2	0	9	1	142
142000543000	6	0	15	1	142
142000543001	1	0	11	3	5096
142000563300	1	0	3	0	142
142000564000	4	0	11	2	142
142000564001	4	0	13	1	3340
142000571400	2	0	7	1	142
142000572900	1	0	11	1	142
142000593800	5	0	9	0	142
142000594500	2	0	7	0	142
142000601500	4	0	13	2	142
142000608800	2	0	9	1	142
142000624600	2	0	11	2	142
142000637200	1	0	15	2	142
142000657700	1	0	7	1	142
142000679900	5	0	17	1	142
142000681700	1	0	9	1	142
142000690400	2	0	7	2	142
142000690401	2	0	19	1	1711
142000701900	3	0	5	1	142
142000701901	1	0	13	1	4001
142000704000	3	0	13	1	142
142000704500	2	0	5	0	142
142000724300	3	0	7	0	142
142000743700	1	0	7	0	142
142000770800	3	0	15	2	142
142000775200	1	0	9	2	142
142000775900	5	0	11	0	142
142000777200	1	0	7	0	142
142000781000	3	0	5	0	142
142000786900	1	0	3	1	142
142000792700	4	0	19	2	142
142000797100	4	0	9	1	142
142000823000	3	0	11	1	142
142000839000	5	0	15	1	142
142000849500	2	0	7	1	142
142000863500	1	0	19	2	142
142000869500	2	0	7	1	142
142000896300	2	0	5	0	9050
142000915600	2	0	7	1	142
142000923700	4	0	11	1	142
142000924700	4	0	7	1	142
142000933800	4	0	7	1	142
151000000800	4	0	5	2	151
151000012901	2	0	5	0	261
151000016400	4	0	11	1	151
151000017300	4	0	11	1	151
151000025500	4	0	7	1	151
151000030400	1	0	5	0	151
151000030401	1	0	3	0	4209
151000050800	5	0	9	3	151
151000057500	1	0	11	1	151
151000070500	3	0	11	1	151
151000076000	2	0	11	1	151
151000086500	7	0	13	1	154
151000104600	2	0	17	2	151
151000115800	1	0	13	2	151
151000136800	2	0	15	3	151
151000139800	2	0	7	1	151
151000160900	2	0	9	0	151
151000162400	1	0	3	0	151
151000174600	1	0	11	0	151
151000190900	2	0	13	2	151
151000206900	2	0	5	0	151
151000216200	4	0	5	1	151
151000221000	4	0	9	1	151
151000222800	1	0	9	1	9050
152000019000	2	0	9	2	152
152000027100	6	0	13	1	152
152000029600	2	0	7	1	152
152000046300	1	0	5	1	152
152000055000	4	0	11	2	152
152000060900	5	0	7	0	152
152000086900	5	0	13	0	152
152000087100	2	0	9	2	152
152000093500	2	0	7	1	152
152000098100	3	0	7	2	152
152000105800	1	0	7	1	152
152000118000	2	0	5	1	152
152000118001	2	0	5	2	138
152000121001	7	0	15	1	261
152000135100	7	0	9	1	152
152000144200	1	0	7	2	152
152000149100	5	0	19	1	152
152000158000	1	0	5	0	152
152000161000	1	0	11	2	152
152000162900	2	0	19	1	152
152000196000	1	0	11	1	152
152000202600	1	0	7	1	152
152000206600	2	0	5	0	152
152000218000	4	0	11	1	152
152000218600	4	0	5	3	152
152000250300	2	0	11	3	152
152000257000	2	0	11	0	152
153000010300	1	0	5	1	153
153000025400	3	0	5	1	153
153000039200	4	0	5	0	153
153000043500	2	0	15	0	153
153000060400	4	0	9	1	153
153000075700	2	0	5	2	153
153000084300	1	0	7	0	153
153000086000	2	0	11	2	153
153000106500	2	0	3	1	153
153000110500	2	0	17	2	153
153000119800	2	0	15	2	153
153000131700	6	0	19	1	153
153000152100	1	0	5	1	153
153000195800	1	0	9	1	153
153000208600	2	0	9	1	153
153000213300	1	0	3	0	153
153000218900	2	0	11	1	153
153000220100	2	0	7	2	153
153000238900	2	0	5	3	153
153000245100	1	0	9	3	153
153000256200	1	0	5	1	153
153000269800	1	0	13	2	153
153000273500	3	0	15	3	153
153000280400	1	0	13	1	153
153000301800	4	0	11	2	153
153000333800	1	0	7	1	153
154000005900	2	0	15	2	154
154000021300	2	0	5	1	154
154000037400	2	0	9	0	154
154000058700	3	0	7	1	154
154000064800	1	0	5	1	154
154000081000	2	0	13	2	154
154000091700	1	0	7	1	154
154000096800	2	0	5	1	154
154000097700	2	0	9	1	154
